Title,Genre,Rating,Votes,Duration
339. Lyubov Sovetskogo Soyuza,Romance,5.1, (240),2h 30m
340. Keluar Main 1994,Romance,7.8, (47),1h 52m
341. Sihinayaki Adare,Romance,6.5, (183),2h 30m
342. Every You Every Me,Romance,6.6, (133),1h 48m
"343. María, Me Muero",Romance,5.4, (62),1h 33m
344. Under Parallel Skies,Romance,5.6, (777),1h 50m
345. Prabuthwa Junior Kalashala,Romance,7.2, (2.1K),2h 11m
346. Vstretimsya vchera,Romance,6.4, (339),1h 19m
347. Writing a Love Song,Romance,6.8, (170),1h 25m
348. Honey Money Phony,Romance,6.2, (162),1h 55m
349. Pranaya Godari,Romance,7.8, (2.4K),2h 28m
350. Letuchiy korabl,Romance,3.8, (285),1h 40m
351. Land of Broken Hearts,Romance,6.3, (174),1h 40m
352. Ancika,Romance,6.8, (765),1h 40m
353. Lobola Man,Romance,4.6, (199),1h 48m
354. Dreaming of You,Romance,8.5, (24),1h 35m
"355. Fool Me Once, Revenge on You",Romance,7.0, (8),N/A
356. Little Hearts,Romance,5.8, (2.2K),2h 16m
357. Kisko Tha Pata,Romance,7.4, (13),2h 15m
358. Poppay Ki Wedding,Romance,8.8, (75),2h 7m
359. Mor Chhainha Bhuinya 2,Romance,8.5, (59),2h 40m
360. Umjolo: Day Ones,Romance,4.0, (147),1h 26m
361. A Country Music Christmas,Romance,6.5, (97),N/A
362. L'heureuse élue,Romance,5.4, (175),1h 31m
363. The Heartbreak Agency,Romance,5.3, (705),1h 34m
364. Could Have Waited for August,Romance,6.2, (826),1h 52m
365. Günesi Söndürmem Gerek,Romance,3.5, (175),1h 45m
366. Neelofar,Romance,8.7, (14),N/A
367. Remember I am Dead,Romance,N/A,N/A,40m
368. Yolki 11,Romance,4.7, (162),1h 32m
369. Election,Romance,5.9, (805),2h
370. Premalo,Romance,7.3, (1.1K),2h 8m
371. Keshava Chandra Ramavath,Romance,6.7, (75),2h 13m
"372. Aku Jati, Aku Asperger",Romance,8.6, (16),1h 28m
373. O2,Romance,6.7, (7.9K),1h 45m
374. Taboo,Romance,7.4, (134),N/A
375. Holiday for Hire,Romance,5.8, (186),1h 24m
